SRR1566022	SRR1566023	SRR1566024	SRR1566028	SRR1566029	SRR1566030	SRR2773794	SRR2773795	SRR2773796	SRR2773797	SRR2773798	SRR2773799
5114	4160	3823	4991	4754	4668	7026	7303	10093	8108	760	7423
6559	2296	2182	4250	3501	3135	4413	3230	3758	4866	122	4354
17109	6039	8014	13828	10514	11139	11367	9745	13134	14644	400	15870
2664	1231	1470	2745	2193	2336	1849	2159	2521	2637	76	2954
2429	1019	892	1505	1268	1136	2057	1601	1730	2597	68	1358
4629	2144	2780	2553	2053	2279	3471	3533	5119	4869	278	4255
3322	2157	2375	2737	3204	3283	2694	3639	5230	2952	305	4216
1719	422	1215	1728	1393	1310	819	891	1183	1399	100	3513
12	1	4	23	2	2	3	0	7	15	0	7
1183	516	471	709	432	406	983	589	801	935	28	681
5775	3008	3097	3096	2917	3093	4347	4602	6012	4968	235	4709
2707	1017	1101	1365	936	937	1984	1405	1893	2706	58	1346
685	219	221	295	196	182	460	344	396	635	12	263
4250	2274	2149	2811	2597	2249	3183	3858	4631	3592	267	3911
2939	1576	1230	2099	1625	1303	2217	2350	2540	2446	111	2207
5331	2483	2569	4154	2966	2938	5105	4214	5534	6576	312	4368
123	57	54	12	11	9	32	43	65	48	3	44
1	2	1	5	2	2	2	3	5	2	1	6
0	0	0	0	0	0	0	0	0	0	0	0
3013	1311	1376	1532	980	971	1663	1482	1889	2410	38	1711
927	309	362	461	186	285	570	291	596	840	30	515
4178	2319	2241	2519	1680	1735	2608	2649	3443	3538	88	3054
5702	1634	2279	2338	1207	1378	3046	1863	3112	3773	68	2803
3163	1483	1810	2334	1682	1996	2270	2131	3220	2633	84	2786
1908	830	1361	1427	1045	1271	1160	1171	1917	1665	41	1895
7523	2578	4016	4355	2760	3370	3680	3390	5366	5652	106	5670
205	124	177	198	139	162	123	165	303	171	14	231
2884	1146	826	1059	815	614	1617	1247	1402	2003	34	1119
9	4	8	7	1	1	6	5	5	3	1	6
7	3	0	6	1	5	2	5	3	4	0	5
8	4	0	0	1	0	1	1	1	1	0	2
4	0	4	36	9	22	14	14	19	26	0	10
9	3	4	10	7	12	7	2	10	12	1	13
429	169	188	163	121	132	194	150	265	308	3	205
5476	2339	2506	2637	2363	2365	3990	3590	4634	5106	148	3718
3362	1734	1680	2439	1716	1628	2062	2087	2883	2749	101	2294
3351	4090	4783	5362	5184	6379	4785	7625	10757	5429	1081	9093
5	16	20	5	24	29	19	39	67	10	10	44
402	186	236	1164	274	649	682	565	584	841	23	564
603	396	693	243	247	259	211	288	448	340	36	442
6737	2304	1724	2717	2316	1922	4422	3543	3840	5726	263	3064
2971	1344	1298	2319	1415	1353	1985	1778	2290	3106	54	2051
939	413	603	953	731	723	755	814	1052	1011	34	931
39602	27011	23199	23709	24134	20467	29671	36200	44985	39631	1390	34170
7754	4390	4526	4329	4339	4865	6083	7809	10167	7666	821	7794
2347	918	839	1708	970	875	1756	1339	1544	2197	49	1277
213	84	98	418	274	426	247	200	393	298	18	320
1334	450	515	1013	520	622	801	727	1121	1288	43	970
2264	958	1473	1456	797	1268	1369	1146	2096	1996	30	1940
22290	9567	7132	8982	7986	6873	14445	12817	14797	20308	598	11088
8442	4213	3397	4651	4168	3399	6974	6432	7429	9208	248	5109
1407	823	816	1831	886	856	1384	1202	1528	1544	51	1417
5183	1825	1589	2549	1610	1538	3746	2443	2991	4838	100	2464
25159	14261	24078	26935	19136	25948	20066	23854	43350	26277	911	36110
3	7	3	8	2	6	2	7	9	2	0	9
6	12	18	19	35	57	12	32	42	9	2	44
209	203	345	796	935	1170	391	714	1169	439	27	940
31	18	37	315	294	333	138	197	244	132	16	197
112	278	239	244	368	423	218	605	818	168	21	459
18383	11144	17558	17391	12690	16312	14268	17006	30168	19389	650	25273
27	25	14	52	47	60	27	44	46	32	2	24
2027	1246	1455	1885	1262	1249	1584	1775	2414	2343	64	2035
1561	4233	3719	1468	3385	2397	3710	6112	8454	3308	159	5345
2825	1132	1715	2538	1437	2063	1974	1907	3025	2962	102	2766
6262	3152	3774	4604	3886	4312	5198	5856	7719	6440	453	6584
12529	5047	5558	7997	5586	6310	10398	7961	11425	14099	421	8973
18111	14099	14352	16535	16275	15013	13297	19572	26243	18070	734	22257
15123	8224	9995	12071	10177	10783	10994	13258	18530	14254	383	14988
8551	5911	5099	5622	4603	3234	6362	6703	8060	8425	191	6696
1171	811	796	1343	861	1135	1079	1483	1892	1105	41	1314
955	945	849	376	604	572	547	1313	1989	770	33	1127
3575	2427	2585	4924	3942	4723	3442	4993	6975	3876	307	5797
2523	1374	2702	929	1269	1148	987	1666	2214	1312	122	3793
4961	3293	3766	2060	1976	2056	2904	3426	5324	3905	130	4095
23617	15722	15092	14887	14414	14693	20022	24236	31458	23061	1170	23578
919	664	930	752	569	796	581	825	1355	783	77	1155
3195	1368	1048	1971	1454	1129	2317	1682	1861	3394	37	1586
4815	2171	2058	2925	1940	1679	2982	2490	3061	4334	62	2651
1152	427	412	1046	587	600	819	612	814	1108	21	772
2918	2003	2069	2089	2434	2391	2382	3321	4227	2744	130	3633
7040	4911	8150	10368	7501	10238	5373	8385	13916	5978	527	12419
6345	4385	4827	6385	6446	6389	9462	9473	12927	10566	633	10046
17901	7957	7166	10713	8324	6994	12992	9757	12558	19219	225	9766
4863	2072	1764	2750	1610	1604	3457	2402	2853	4635	117	2379
10486	3780	6366	6609	4959	6103	6890	6141	10788	9766	282	8850
5916	3078	3824	2300	1848	2100	3475	3261	5377	5012	84	4070
753	118	222	153	92	93	127	85	135	128	16	111
540	60	193	105	52	53	21	15	14	39	18	30
10741	5698	4746	7760	7093	6163	9131	8722	10545	11100	340	8137
437	279	399	331	353	464	409	431	699	309	38	594
3460	2271	2490	2548	2022	2330	3311	3288	4869	3645	280	3916
19303	10953	10954	11221	10367	10042	13604	15369	20076	18499	439	14905
7489	3218	3380	6892	4080	4176	5532	5227	6791	6287	559	5638
24	14	24	17	22	21	19	14	49	21	21	31
4615	1070	1472	2277	1125	1376	3060	1591	2477	3932	91	2041
2371	820	755	1359	844	730	1412	1042	1300	1790	28	1189
68643	27695	22636	29911	22346	19697	47563	31943	40670	65450	966	31430
8	9	14	10	7	7	5	12	11	6	0	14
4170	1644	1715	2813	1663	1682	2873	2169	2782	4439	87	2509
5623	2257	1942	3165	2180	1983	4262	3101	3746	6016	138	2849
1372	397	291	412	232	208	821	451	522	1090	9	413
3326	1107	967	1626	900	865	1991	1345	1572	2663	38	1414
5850	2107	1875	4138	2305	2188	3887	2835	3218	4618	169	3266
11978	6448	6681	6800	6194	5532	7723	7937	10608	10933	165	9107
4597	2008	1988	4530	2591	2688	3575	2869	3908	4982	87	3372
1461	550	541	1461	853	947	1181	858	1248	1618	43	1116
4413	1303	1308	3806	2376	2266	3718	2677	3058	4609	182	2632
2717	703	667	1870	883	860	1797	1038	1214	2185	35	1278
2	3	1	2	1	4	1	2	1	1	4	1
7	0	3	3	3	5	1	6	4	0	0	7
1	2	1	4	6	7	4	0	4	4	1	4
27	20	20	28	21	32	12	28	60	16	5	48
760	388	598	440	472	666	520	893	1535	570	67	1050
2	1	6	3	10	8	6	9	14	3	0	11
384	37	73	1743	671	847	173	233	282	1087	20	365
1925	1169	1362	1673	1338	1193	1527	1938	2435	1586	119	2449
41	14	15	18	25	28	26	32	29	33	0	27
1203	1070	797	1733	1317	1457	1351	1916	2280	1349	32	1342
149	139	135	151	119	141	155	208	295	130	2	249
1248	1090	698	22	28	19	511	732	1019	620	25	522
194	204	114	0	1	2	103	98	156	107	4	72
5975	3097	3063	2722	1881	1830	3726	3092	3971	4613	120	3976
11257	5935	5056	6522	5386	4872	7896	7255	8999	10422	238	7339
1914	638	850	1424	791	877	1216	897	1392	1680	24	1394
731	203	202	529	290	324	494	307	437	677	8	415
4704	1597	1402	2038	1640	1524	2700	2341	2717	3222	106	2151
2316	783	1262	1722	1355	1486	1203	1507	1850	1623	98	2431
227	49	67	91	54	51	134	65	118	152	7	83
9331	3861	3286	4874	3370	3472	5985	4764	5832	8185	202	4474
2967	2005	2456	3957	3640	4414	2906	3961	6252	3633	155	4590
16523	5101	5942	6853	4538	5254	8271	5941	8956	11444	159	8099
3492	1324	2214	5565	2882	3186	1751	2022	2128	2839	136	4184
3924	1641	2695	5673	2985	3341	1942	2240	2583	3088	143	4456
16755	10657	10679	10738	9571	9079	11253	13108	18117	15073	273	14244
3582	1379	1546	2263	1451	1495	2357	1783	2520	3412	76	2069
2696	1279	949	1592	987	789	1700	1177	1438	2407	59	1144
6602	2758	2977	3190	1900	2342	3724	3022	4390	5336	154	3512
5606	2143	2178	2052	984	1231	2838	1876	2682	4034	100	2182
21	12	9	12	5	9	11	9	21	13	0	14
2520	2178	1016	3916	2091	1817	2714	2863	2768	2451	86	1868
9306	6354	5026	9581	6870	7476	8252	11097	12746	8078	522	9120
9648	4983	4678	7368	5542	4914	6813	7078	8955	9673	165	7272
1277	489	429	1393	797	735	970	747	913	1473	16	861
2166	613	499	984	536	456	1304	728	851	1750	25	782
30394	19190	24556	27713	20022	22348	22994	26086	41809	31033	1064	33497
5895	2269	3238	12212	8828	9541	5868	9597	10698	6354	321	9887
1197	1085	1512	1522	1364	1582	1002	1771	2523	1228	45	2315
155010	79988	106586	89512	63586	88383	106556	110633	184258	153551	2820	144298
215	145	156	94	138	116	106	185	247	166	16	206
24	16	25	8	15	11	9	39	19	15	1	12
22	22	43	24	29	40	19	44	89	35	3	75
2415	1105	1232	1677	1224	1180	1406	1384	1863	2206	49	1743
1207	557	460	878	535	520	793	676	912	1144	34	765
352	135	163	122	101	101	173	185	276	221	4	216
49	28	29	18	19	16	34	31	48	34	2	50
3691	1252	1525	2578	1291	1599	2459	1692	2574	3093	62	2395
1606	581	535	776	557	502	929	728	808	1232	24	806
5894	2634	3520	5760	3140	3592	4119	4112	6092	5419	109	5518
6702	2766	3011	3528	2498	2488	3736	3173	4416	5227	86	3967
12731	6310	5351	7057	4853	4392	8022	6848	8373	11783	176	6928
5487	2297	1812	2708	1484	1378	3194	2354	2794	4680	54	2387
5096	2710	3188	3534	3282	3285	4251	4223	6241	5574	173	4975
11	7	3	3	1	2	2	6	9	3	1	9
73	30	28	4	2	3	4	11	19	14	3	20
3264	1452	1601	1661	1323	1424	2348	2139	2963	3015	105	2344
714	445	497	389	340	425	482	563	857	506	26	578
193	160	211	207	267	272	202	376	564	213	14	453
112	93	140	132	196	183	121	227	358	126	9	313
823	503	470	1185	852	744	687	902	1101	1009	17	1075
573	400	391	1133	810	704	597	798	997	862	11	975
3	0	2	1	0	1	0	1	1	1	0	1
9	10	7	6	6	8	10	11	12	7	32	15
2476	1501	2045	1976	1804	2231	1933	2447	3969	2743	116	3234
3047	1536	2177	2370	1970	2412	2075	2390	3893	2944	80	3272
2686	1005	1383	2012	2548	2454	1603	2119	2864	1915	523	2023
110	77	76	121	217	242	116	175	319	111	30	179
0	0	0	0	0	0	0	0	0	0	1	0
1059	172	481	669	1090	579	40	9	25	45	37	71
0	0	0	0	0	0	0	0	0	1	0	2
1237	674	1014	2724	2235	2960	1553	2320	2920	1531	76	2594
66	31	47	36	54	91	39	97	133	55	17	85
1264	697	983	466	496	591	609	664	1483	909	12	1091
16022	6934	5778	5853	3614	3069	9788	7418	8936	13800	209	6579
727	567	610	641	601	608	804	854	1289	567	38	850
1850	663	631	5	2	1	641	417	563	513	9	389
0	0	0	0	0	0	0	0	1	0	3	0
873	315	258	490	307	267	481	393	448	456	7	377
6019	2235	3084	5148	2896	3530	3869	3861	5822	3685	108	4786
199	50	223	758	456	577	465	305	200	91	98	922
196	48	219	750	444	567	456	300	193	88	97	915
30496	16895	26457	54532	36514	43979	25532	46895	59526	27754	1868	52583
1223	576	448	841	500	439	739	585	650	983	39	586
3	3	0	0	0	0	1	4	2	1	0	2
4411	1559	1356	3749	1934	1880	2974	2049	2370	4062	110	2209
10276	7026	6600	8926	7661	6987	8569	9763	12665	10857	261	9561
328	274	332	299	225	363	253	454	629	246	10	412
463	422	499	472	345	550	401	747	1048	342	22	616
1016	1190	1116	664	495	795	887	1527	1923	695	130	1131
1754	923	1208	1009	782	784	875	1247	1892	1093	60	1713
6841	3570	3787	3840	3325	3491	4264	4694	6272	6132	114	5489
40163	24780	22287	19013	15733	15016	24064	28289	36237	32710	875	28626
40	37	57	30	36	80	26	94	108	30	3	112
3730	1801	1578	2779	2277	1923	2943	2559	3182	4207	95	2414
23910	36918	102226	22946	82921	72779	11064	99499	200613	37895	6934	152665
14018	9787	31365	9668	8994	24566	1976	13197	54920	13540	1781	59056
347	301	610	412	277	580	96	264	584	269	23	1322
30064	14690	23994	16066	18205	15879	13903	23510	24149	19509	1045	36739
24467	10982	25438	10816	20156	16678	9681	19635	20576	14290	1369	40020
318	229	643	406	487	851	98	257	870	207	34	1011
945	877	2082	1764	1092	2941	362	873	2816	740	84	4244
67	58	138	48	43	91	18	46	134	42	4	155
14127	10434	9029	8527	8795	6938	14252	15403	19872	17495	640	13877
4241	1463	1257	2915	1567	1415	3043	1835	2389	4131	60	1861
4514	1764	1999	2015	1209	1293	2326	1957	2641	3082	45	2285
7446	2509	2579	2894	1766	1806	4355	2953	4083	5867	96	3086
3235	1120	973	2365	1260	1168	2347	1645	2062	3481	64	1587
2707	1030	877	2147	1157	1029	2050	1487	1852	3129	58	1419
701	154	116	311	165	171	392	264	298	484	7	260
19318	8475	10566	13391	8831	10314	12284	11064	16613	17133	258	13913
14538	4160	5380	5270	5572	4315	8059	5978	5597	8842	141	5696
18789	3679	6072	4954	5863	4384	8859	5967	4891	8915	195	6261
3051	2326	1923	3182	2933	2875	2831	4211	5009	3319	104	3453
22202	23183	24168	15229	25061	26320	17937	34449	50568	23925	721	37024
549	263	777	112	69	62	180	176	355	165	22	278
34	34	38	3	3	1	13	11	14	11	4	14
229	63	332	146	112	140	101	72	192	90	11	194
1383	822	4564	1053	1026	1654	1183	631	1947	861	191	2254
126	11	38	259	306	250	4	1	7	9	4	9
97	36	65	402	312	297	144	207	209	224	10	222
693	271	631	3	10	3	72	102	139	72	18	129
98	18	62	94	105	48	6	1	4	15	7	9
4	1	1	0	1	2	2	3	1	1	4	2
33	19	53	7	16	8	12	5	18	20	1	14
987	766	599	986	854	791	957	1266	1514	1194	95	1052
9809	4245	3466	5912	3645	3084	6193	4642	5687	9047	139	4390
3950	1573	1818	1852	1423	1435	2105	1838	2845	2799	66	2418
943	282	391	1353	518	676	539	537	679	863	23	884
2486	738	863	1281	594	677	1181	835	1292	1760	29	1261
1250	721	804	875	638	819	931	1261	1916	1014	48	1436
1162	1461	1566	2144	2156	2905	1700	3230	4940	1381	148	2916
9351	6658	5367	74	121	83	2968	4618	4854	6109	94	2328
8464	2959	2971	2829	2059	2376	4894	4199	5255	5750	238	4164
2038	347	338	444	235	237	912	453	626	1086	11	443
5640	2269	2109	2155	1746	1589	3582	2757	3434	4513	128	2738
13497	3976	3233	7792	4761	4367	10539	6151	7554	14840	232	5913
1851	752	1369	2310	2990	2555	1907	2485	3083	2761	166	3935
325	176	325	353	537	499	309	509	699	426	34	801
11942	4947	13984	15763	12566	16500	10284	11574	18348	11705	1095	32122
16795	6200	18736	19868	16239	20449	13316	14725	21575	15898	1343	43510
47	22	36	37	23	14	37	25	29	42	2	87
59	23	27	0	3	1	14	25	33	27	0	29
673	249	435	561	374	448	260	451	566	420	23	674
2491	1303	832	1962	1696	1335	1854	1921	2186	2942	46	1735
5077	2838	3548	2566	2272	2873	3795	4019	6934	5823	124	5209
218	177	203	419	294	292	173	273	413	204	17	392
2999	1534	2960	1699	1776	2399	1796	2015	3094	1688	115	3602
702	398	300	925	603	728	317	767	1009	333	13	617
146	110	214	1524	924	863	221	436	643	201	8	737
7635	2381	1860	4303	2767	2589	4829	3253	3576	6040	94	2970
12804	4158	4895	8612	5765	6201	9550	6325	9310	12772	196	7599
7149	2279	2551	4086	3205	2809	4778	3502	4526	6473	107	3699
4886	1395	1615	3917	2228	2322	2962	2207	3048	3819	75	2787
7779	4248	4380	5707	4686	5122	6786	7601	9747	8476	350	7490
40	23	13	35	25	20	28	27	33	22	1	30
5700	3508	3294	4847	3930	3815	4341	5273	6647	5263	120	4952
17120	6108	6427	8536	5883	5649	10621	7471	10440	16093	139	7949
11316	5611	7519	8270	6124	7323	7320	8565	12187	7932	370	11679
10772	5546	5408	8152	6472	7857	8691	8045	12020	9470	293	9396
7394	2940	2331	4968	2795	3299	5515	3848	4884	5736	131	3812
2452	1018	820	1033	563	586	1546	1054	1284	1965	39	1037
385	206	250	421	165	265	307	239	475	471	4	386
4793	2272	2254	1212	868	891	2416	1851	2782	3299	65	2232
26	23	14	13	5	12	17	16	32	15	2	24
24	10	18	5	13	6	14	10	24	15	0	21
19	24	22	21	10	8	14	14	31	16	3	18
48	16	16	6	7	10	16	14	13	34	9	25
62	29	39	775	648	592	84	131	147	307	8	293
13199	4441	4047	14993	8876	8372	14057	8782	11089	19687	296	8604
47	48	72	78	156	176	58	148	288	60	5	158
4	1	2	55	6	4	1	3	2	28	0	4
120	77	196	47	117	46	43	12	39	104	14	49
2	0	3	4	12	2	1	0	0	1	0	1
647	314	756	1856	1450	1528	460	645	1045	620	62	1085
40	24	47	29	18	46	39	32	82	35	3	70
17	31	69	57	61	55	23	20	61	28	7	53
47	44	81	31	40	38	14	28	40	35	9	31
2	2	7	0	0	4	1	3	2	0	0	4
35	24	25	69	31	48	43	37	64	29	0	113
3414	1347	1075	610	373	327	1355	1193	1471	1794	38	977
10	13	9	19	22	32	10	21	27	12	0	30
115	64	101	58	52	70	40	68	112	42	2	94
7488	4009	3962	6753	5016	4642	5541	5761	7388	7475	187	7421
7884	3415	3572	5451	3744	3856	5493	5429	6851	5810	183	5748
9764	3706	3291	4671	3225	3142	6292	4521	5776	7838	179	4583
4690	6215	6600	4656	6796	6683	5780	10441	15445	6930	397	11522
203	101	100	508	429	464	294	283	456	532	10	322
1929	541	480	93	51	41	639	442	568	991	15	445
1037	283	306	419	243	291	504	368	578	789	8	381
9389	2572	2175	5468	2738	2644	7862	4301	4799	10513	186	3886
1234	565	670	1217	650	920	1096	906	1487	1259	45	1157
7755	3098	3295	5034	3841	4021	6512	4977	7020	7906	367	5868
1902	723	560	1124	641	618	1303	885	1027	1656	37	759
3872	2269	2553	2323	1957	2245	2245	2792	4026	2689	97	3360
11608	5309	5691	6300	4616	5156	7783	6575	9864	10585	167	7912
4577	2219	2616	3224	2424	2660	2985	3019	4568	4164	66	3667
7989	3196	3195	3898	2608	2740	4606	4146	5618	5322	134	4056
320	315	314	229	212	235	188	296	389	253	7	329
6	3	3	2	2	1	2	5	8	2	0	5
6	2	15	5	4	4	4	5	15	6	0	18
6	2	15	4	4	4	4	4	14	5	0	18
4277	2253	3059	3567	3014	3615	4671	4565	7064	5883	258	5288
408	266	389	373	280	387	241	438	703	260	22	583
769	218	348	750	496	609	458	666	981	556	97	1104
21	12	17	54	23	53	19	43	59	19	3	33
3839	2869	2377	2071	2268	1951	3029	3727	4813	4236	81	3507
2458	1197	1278	1834	1387	1409	1696	1753	2281	2619	45	1788
1260	723	1767	1177	677	1138	739	1051	2560	1423	52	2646
2	4	0	4	1	1	2	4	7	0	0	4
6110	1896	1723	2165	1222	1174	3685	2021	2440	4511	64	1921
13141	8637	13769	8523	7864	9430	13762	11774	19394	12609	280	15958
298	291	736	17	22	37	29	306	470	121	5	512
20722	8078	6940	10835	6792	6414	13793	10341	11961	15391	1498	9938
22929	12581	17082	28383	17489	21699	18503	23465	35376	23625	745	30726
16749	8227	6614	13101	6752	7327	13826	9912	13562	17311	461	10359
47812	36071	35514	34593	34451	36677	35478	49965	72240	47468	1335	53040
887	517	949	945	970	1164	614	982	1559	1073	68	1398
196	40	98	149	84	92	68	78	114	126	10	179
5	1	2	4	4	1	0	2	0	4	0	1
37	3	24	4	2	3	3	6	9	10	1	9
40	3	25	5	1	3	3	7	9	10	1	10
9	1	10	10	3	4	1	1	3	0	0	18
3	0	5	0	0	0	0	1	1	0	0	1
9064	3751	3623	5741	3757	3460	6290	4784	6033	8775	162	4579
10948	4644	4232	5340	3748	3346	6881	5005	6492	9541	153	5469
15923	9852	10206	11361	12471	12485	12420	15060	21091	15006	402	14491
2031	1309	1729	3241	4090	4727	2911	4398	6840	1978	118	3511
1	2	0	2	0	1	5	8	7	121	1	41
260	556	545	459	803	1167	428	1163	1781	409	32	1159
2602	1194	1067	1784	1155	1069	1670	1344	1791	2420	46	1564
618	353	447	369	236	345	384	439	778	534	11	589
2304	716	1454	2916	1513	2541	1662	1597	2776	1694	49	2845
498	234	253	113	39	100	241	244	314	253	10	275
3010	1358	3121	7635	6926	8213	2335	3725	5783	3275	142	7832
3352	929	2233	2565	1755	2662	2125	1626	2714	2350	86	4018
1774	415	1199	1348	951	1433	1082	831	1412	1284	42	2368
8120	7408	7697	6664	6743	7962	8585	11494	15835	9413	567	12205
29434	11737	14788	15468	7797	10813	16153	13269	21260	22321	418	18259
4762	1423	1066	3172	1411	1197	4339	2328	2539	5943	131	1873
22217	8865	14001	15929	9210	11266	14497	12044	21254	20437	320	17621
16990	7116	11779	12232	6904	8992	10934	9376	17691	15278	185	14400
47	7	37	47	7	18	34	7	43	66	0	45
30	34	26	69	67	70	46	73	94	32	1	61
4	1	1	1	0	3	2	2	1	0	0	1
6	1	1	1	0	0	3	1	2	0	0	3
5	3	5	14	7	9	6	9	17	6	1	12
3	2	1	13	8	12	1	3	11	5	0	16
2	5	8	27	5	6	1	7	8	2	3	11
7	10	14	10	6	23	9	12	30	6	1	14
1602	1742	3802	16097	6259	8060	1912	5545	8146	1935	295	13989
0	0	1	1	0	1	0	0	2	0	0	3
0	0	0	0	0	0	0	0	0	0	0	0
0	0	2	0	2	0	0	0	0	0	0	0
2	2	2	4	5	7	1	5	5	0	0	3
0	0	0	2	0	2	1	6	4	0	0	0
9	11	9	34	19	20	11	22	29	16	2	41
6	9	8	5	1	3	3	4	8	2	0	7
24	6	8	0	1	2	4	4	1	6	1	2
854	249	437	132	95	136	197	171	165	231	16	431
229	49	68	100	92	107	73	62	66	98	8	170
5	1	3	76	58	58	17	23	53	35	0	33
2403	1213	1072	1889	1346	1246	1678	1675	1897	2270	50	1689
55	28	26	10	6	3	21	17	27	20	2	22
7	11	28	10	4	0	3	11	15	6	0	10
1040	521	623	275	141	204	367	419	622	533	18	648
660	361	393	6	3	9	211	204	328	305	6	292
20426	7291	7874	9053	6332	5549	10415	8129	9227	12999	281	10082
10671	6960	6692	6832	5461	5391	8779	8602	11503	10673	219	8809
286	271	316	126	184	210	160	302	490	230	16	383
478	1540	1705	557	1543	1721	839	2743	4267	1006	233	2920
4113	1681	1611	3487	2108	2121	3348	2469	3115	4344	109	2624
3417	1054	1111	2456	984	1226	2278	1340	1966	3358	48	1854
26244	11884	10376	16098	12477	11143	17913	17602	20423	25982	573	16873
176	22	188	374	114	104	76	147	114	84	7	432
16	25	51	51	52	101	22	86	111	17	2	120
6	17	29	28	28	74	9	64	70	8	1	83
2849	854	757	2712	1471	1484	2095	1596	1924	2868	56	1559
8292	7408	9134	4849	5149	5787	5713	9853	14449	7844	310	11732
486	263	228	210	192	196	288	337	378	378	20	330
1454	785	830	1111	702	860	924	994	1412	1356	40	1264
2867	1396	1683	1770	1151	1314	1673	1507	2320	2414	51	2190
4070	1368	1091	1681	1311	1312	2778	2000	2277	3140	141	1775
52	9	11	16	11	20	23	24	15	31	2	28
556	247	196	190	148	124	286	259	297	338	5	230
26	26	20	39	39	29	37	39	50	27	5	28
39079	8850	16112	15351	18856	14541	27157	25604	27862	31124	885	38135
5566	2566	3269	1106	1395	1424	2939	3761	4997	4236	82	4585
9835	2121	4090	786	720	450	6269	5432	6040	6738	186	8153
23108	3809	8499	12383	16181	11995	17304	15704	15945	19406	543	24781
303	62	163	3	22	7	1	3	0	9	7	6
3	3	5	0	1	8	9	6	14	8	4	15
0	0	0	0	2	1	0	0	0	1	1	0
1	0	0	2	7	2	0	1	0	2	0	3
2424	2413	4604	192	738	466	3222	1371	1372	631	919	958
10	3	21	0	2	10	5	4	11	0	4	8
2344	2361	4562	190	727	451	3194	1337	1320	589	899	915
0	1	2	18	9	24	2	8	8	3	1	6
7518	7919	13088	607	822	1134	4075	1608	3668	2835	921	1202
4656	1739	1921	2961	1914	1957	3182	2278	3409	4416	68	2761
2009	1173	1369	2217	1313	1565	1578	1644	2334	2277	58	2061
4437	1958	2527	3429	2548	2738	3220	2880	4238	4353	5332	3766
203	137	121	98	97	106	155	191	235	184	13	151
12555	4484	5500	6469	4248	4419	6524	5818	7970	8258	330	7408
8775	3014	4067	3958	2456	2784	3771	3453	4711	4846	123	5077
1359	506	541	1368	850	920	1121	870	1179	1591	33	1139
11972	4927	4138	5963	5659	4604	8767	8037	9404	12506	300	7245
7021	1574	1268	3963	2467	2093	5088	3027	3670	7799	98	3089
3681	929	958	1865	1229	1144	2212	1684	1939	3440	57	1735
1948	617	739	1206	712	732	1134	964	1219	1684	26	1114
122	30	26	44	24	19	38	39	29	37	1	32
1570	534	542	805	331	443	848	621	869	1080	19	779
0	1	0	0	0	0	0	2	0	0	0	0
0	2	0	0	0	0	1	1	1	2	1	0
8	5	3	4	4	4	7	1	8	5	6	4
2989	1868	1728	2258	1802	1697	2199	2308	3095	3115	84	2533
2	2	7	6	1	0	4	4	4	2	0	1
0	0	0	0	0	0	0	0	0	0	0	0
2576	2732	2912	2490	3607	4380	3255	5615	7711	3293	275	5947
7658	3058	3426	3510	2568	2668	4387	3525	5230	6237	110	4264
3466	1649	1356	3783	2302	2279	3131	2483	2911	3501	94	2620
31493	9000	15492	14515	13521	11937	15568	15380	17627	22946	924	31543
20774	3721	10225	9878	9284	7788	9552	8677	8976	15646	653	24522
2769	773	740	1657	774	772	1955	957	1217	2402	49	1160
3467	1268	1367	2129	1756	1617	1992	1832	2525	2668	41	2061
2	0	1	0	0	0	2	0	1	0	0	2
117	47	49	15	10	6	27	37	36	31	1	33
4481	1884	1909	2156	1655	1743	2807	2495	3239	3408	78	2584
1643	706	572	1252	778	678	1251	932	1040	1497	91	849
201	98	74	90	81	62	102	129	135	159	4	99
5112	3187	3905	4142	3675	4061	3895	4960	7426	4966	230	5869
1418	953	1486	858	1125	1465	1210	1807	2883	1379	101	2237
267	188	396	247	244	352	208	395	759	245	14	591
2847	997	977	2555	1323	1234	2251	1564	1857	3197	86	1620
