SRR1566022	SRR1566023	SRR1566024	SRR1566028	SRR1566029	SRR1566030	SRR2773794	SRR2773795	SRR2773796	SRR2773797	SRR2773798	SRR2773799
3432	1875	1562	2901	2043	1904	2682	2586	3054	3621	104	2457
1920	832	1082	1922	1407	1666	1628	1432	2324	2063	26	1856
17146	5784	7165	8785	6445	7564	10491	8884	13202	14962	297	10417
5526	2388	2924	3112	3182	3812	3880	4392	6532	4839	163	4740
289	149	297	230	246	364	277	357	666	327	13	480
1447	582	439	1223	646	608	1153	755	931	1488	29	787
37	15	45	25	23	42	24	28	69	26	1	38
3	4	1	1	0	0	4	1	2	2	0	2
7	9	2	3	4	4	6	3	13	3	1	10
434	329	337	306	285	282	360	361	577	406	16	454
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	0	0	0
2977	1444	1416	2154	1226	1310	2048	1679	2371	2863	78	1865
1944	578	753	1635	821	843	1203	892	1219	1639	32	1244
17510	12876	18202	19688	21104	22317	12688	21701	30899	17679	495	31016
18118	13685	19568	22476	24445	26951	14189	24718	36258	19774	741	34709
11858	13825	14138	16031	18977	21589	15496	26405	37858	19199	1260	27548
1856	1535	1881	1169	1299	1412	1371	1922	2857	1800	108	2300
2838	1897	3006	2685	2838	3541	2431	3597	6197	2540	172	5587
1142	808	1176	1875	1575	2197	1084	1621	2800	1395	36	2215
3538	2230	2718	3144	2355	2847	2755	3108	4681	3845	145	3755
963	787	803	855	823	745	848	1034	1360	1187	44	1242
229	242	395	141	215	362	250	525	686	290	74	674
1710	1534	1914	4463	2877	3269	2229	3057	4655	2487	208	3924
6531	3741	7062	13178	7796	11287	6108	8980	15483	7697	235	12803
1953	1461	1427	2197	1935	2025	1604	2055	2644	2354	71	1970
934	425	392	1029	606	700	983	658	1000	1197	35	795
6088	2501	2045	3368	2407	2065	4869	3531	4082	5764	190	3126
0	0	1	0	0	1	0	2	3	0	0	0
1859	1116	1075	1730	1018	938	1496	1379	1655	1744	57	1514
3183	2545	3483	3540	3255	4286	3351	4691	7376	3852	308	6439
5505	2481	2752	5119	3439	3685	4340	3620	5287	6016	239	4247
4340	1824	1917	3803	2483	2537	3187	2483	3481	4504	168	2820
613	215	244	439	295	283	478	312	426	589	16	349
1891	633	613	711	808	838	1154	1184	1358	1302	122	1059
44510	24848	24560	35479	23963	22838	34979	31959	44792	47012	809	34564
21437	15633	13344	19601	20440	18079	16335	22444	28260	21746	564	22738
11684	5894	6095	9599	8223	8575	9265	9720	12968	11317	249	9912
4728	2568	2611	4272	3797	3905	3926	4430	5813	5173	101	4238
11272	8007	10741	9777	10498	12559	8549	13692	22560	11730	240	16495
3276	3513	3419	3744	3748	3658	4187	5760	7223	4582	482	6576
1442	2929	3768	3059	4252	5559	1688	5971	8797	1662	223	7770
630	2236	3297	1933	3556	4762	826	4827	7523	966	195	6943
511	979	936	1459	1452	1847	1062	2299	3227	942	117	2300
8032	4665	4235	6083	4990	5192	7119	7150	9823	8970	298	7393
9796	3954	4287	5052	4435	5415	6860	6429	10043	8613	346	7048
4253	1962	2216	3117	2046	2291	2719	2423	3549	4266	76	3048
7701	4054	3436	6070	5720	5118	7508	7455	9454	9490	736	6763
1689	697	567	1546	1222	1028	1629	1213	1415	1882	47	1145
21924	18616	17013	21727	26082	23662	22348	26818	37450	30777	614	27686
912	453	419	576	509	465	653	575	809	915	10	619
725	267	364	620	322	437	596	420	717	848	8	625
10979	2638	5117	4855	3358	3775	3639	3681	5173	6082	151	7197
2260	783	895	1799	734	1112	1608	1133	1630	2127	21	1631
1459	670	591	981	625	590	959	761	1021	1448	13	910
5509	2632	2436	4591	2823	2792	4877	4014	5184	6802	149	3974
533	788	873	1856	2248	2916	1032	2582	3719	786	82	2098
11873	6039	5444	10501	8551	7890	13133	10622	14220	16688	549	10575
1075	302	224	620	366	344	812	426	517	1042	13	380
111	253	293	118	173	225	124	299	545	139	21	567
42	73	88	16	21	38	36	84	118	21	6	100
3595	2794	2807	2270	3879	4549	4187	5592	8175	4625	253	5441
15083	5645	4535	7632	4697	4442	11422	7060	8197	13538	348	6461
2795	1154	1481	2286	1389	1842	1960	1640	2784	2887	56	2355
6093	2978	2903	5080	4313	3889	5474	5057	6901	7513	277	5232
17741	11046	12656	18219	14678	15587	16872	19631	28303	24097	721	21573
869	327	615	659	583	548	520	608	650	777	75	1381
3521	2721	3943	3508	3364	4361	2352	4658	7384	3184	324	6654
1294	503	657	1006	678	658	968	781	1055	1245	42	1054
2905	1347	1314	2038	1865	1585	2304	2005	2620	3246	71	1986
484	431	551	13	26	24	182	239	454	214	16	371
2859	1486	1145	2814	1673	1706	2436	2246	2872	2847	71	2423
10417	7770	7584	8711	8469	9276	8474	11665	17050	10859	367	13398
4581	4156	4866	4069	4293	5518	3582	5184	9590	4652	168	6995
2797	2753	3417	2893	3168	4217	2197	3559	7019	3017	75	5032
5001	2943	3373	4144	3177	3485	4001	4057	6016	5573	191	4983
2983	2024	2312	2566	2033	2286	2190	2703	4035	3136	109	3305
973	364	1172	610	683	714	545	634	1014	668	53	1109
102	77	81	260	83	115	116	111	149	133	8	126
764	644	649	1537	723	1129	777	1139	1518	682	15	1088
2104	789	1656	2878	1509	2137	1654	2182	3233	1669	79	3156
1211	658	839	1856	1143	1154	810	975	1265	1211	38	1721
1146	631	1033	465	498	331	345	634	696	433	34	1018
4751	1690	3253	5273	5682	5131	2702	4092	6477	3060	335	6938
4294	2592	2179	3202	2504	2337	3285	3230	4189	4526	104	2992
3046	2128	2699	1137	1288	1489	1536	2053	3325	2034	71	2493
1754	1240	1606	515	488	627	820	1066	1705	1117	35	1290
783	530	690	294	317	382	345	410	762	506	12	546
2902	1162	1309	1430	1089	1110	2195	1728	2385	2650	65	1811
17312	7282	5604	10226	6682	5625	13363	10580	11568	18643	341	8729
61	38	36	10	8	8	21	27	40	43	2	23
14	5	3	4	3	5	9	7	12	8	0	8
1504	821	818	1082	740	690	1244	1190	1595	1718	45	1223
2612	735	779	541	348	380	998	794	1005	1277	12	758
1736	572	603	155	86	96	583	341	526	837	7	417
3920	1179	1110	2910	1370	1315	2746	1761	2294	4193	114	1849
1028	751	1896	1887	2386	2657	628	1290	2394	1100	124	2684
353	383	378	252	351	353	361	395	646	464	492	478
350	178	247	155	220	183	394	225	437	501	505	305
163	118	108	209	154	153	148	165	239	212	10	173
681	717	636	323	536	416	660	645	955	844	932	653
151	169	138	282	512	419	356	399	550	430	825	374
318	333	307	231	496	418	605	578	1049	676	790	646
211	245	194	74	195	139	234	214	310	226	547	230
662	699	633	267	490	352	630	681	927	845	851	656
355	175	258	169	215	184	383	253	404	423	547	332
329	288	386	141	203	243	314	269	529	373	405	382
590	202	201	552	234	274	527	395	437	394	6	267
414	415	465	221	212	216	359	374	612	470	449	428
376	191	281	114	139	135	340	177	379	411	483	271
664	711	609	283	478	370	628	667	943	844	924	655
201	237	206	90	212	139	181	245	323	228	535	226
265	354	292	270	586	521	598	704	1122	763	947	793
225	287	213	107	191	142	229	221	326	251	562	216
648	721	662	289	504	386	594	627	862	793	854	629
365	207	275	149	132	162	336	220	356	414	500	270
392	330	419	149	224	208	327	305	539	414	404	361
875	307	408	770	563	591	415	582	761	444	30	908
311	216	232	834	541	640	361	601	692	420	17	642
1492	2358	2477	3639	4528	4923	2813	5296	7764	2911	358	5542
599	565	317	726	454	286	781	554	590	871	24	457
4368	2719	3303	5404	5106	4800	5295	6452	7912	6627	314	6865
382	14	979	1332	461	424	124	397	252	56	21	1498
47252	27247	29065	27248	27817	27681	38974	41823	62247	56328	1260	43477
5004	3671	4890	8930	6782	8438	4705	6853	9944	6009	262	8947
3243	1913	1798	1973	2024	1709	2496	2456	3174	3372	58	2267
2731	1670	1684	2738	1820	1979	2201	2466	2994	3188	81	2654
2728	1658	1700	2211	1798	1937	1813	2152	2806	2676	104	2502
3070	2039	1761	2483	2365	1957	2130	2617	2974	3100	57	2688
3047	1653	1755	1864	1613	1694	2137	2210	3071	2557	61	2518
5968	3438	2854	4363	4200	3638	5311	5048	6569	7234	199	4699
682	451	219	216	265	165	592	451	414	691	31	323
3288	3312	3404	2081	2668	2507	3332	4856	6640	3943	230	4834
470	386	511	114	67	89	210	326	554	261	5	438
3	3	2	4	0	2	4	3	2	5	4	7
1	3	3	1	2	2	4	2	2	2	3	3
29	13	61	3	5	2	10	8	18	19	3	7
4	2	3	1	0	2	2	4	3	3	1	6
10	14	27	3	11	9	6	7	7	12	3	4
200	131	417	37	85	108	87	49	133	125	42	101
2594	1559	2756	3566	2885	2927	1517	2786	3336	1904	419	4773
7280	5890	5960	8758	8470	9135	7487	10609	14637	9275	325	11288
2349	953	979	1674	950	1019	1618	1196	1699	2330	49	1430
975	1389	1804	2953	3174	3523	1645	3722	4707	1508	430	3953
10010	4883	7552	9098	9254	9320	5947	8964	12005	9077	312	12862
7054	5277	5738	8553	7006	7383	5319	8077	10807	6536	311	9317
3699	1721	1867	4600	2838	3189	3445	2944	4045	4692	113	3388
3699	1721	1867	4600	2838	3189	3445	2944	4045	4692	113	3388
1070	809	1285	2538	2634	3276	1679	2395	3601	1879	151	3483
3011	1103	1108	2313	1467	1376	2104	1489	2161	3117	49	1792
11296	6738	5924	14121	9895	11278	9859	12507	16231	10780	772	11007
34	12	10	0	0	0	7	1	10	9	0	7
22	14	11	5	12	16	21	45	59	21	8	34
903	84	273	138	289	192	7	5	7	34	121	16
1060	647	1383	483	1519	1261	320	1492	1911	813	73	1759
430	233	365	675	813	921	241	721	822	410	32	726
203	83	441	125	180	240	62	276	446	113	8	391
113	68	194	189	364	282	27	195	231	146	12	287
118	74	169	158	252	220	118	304	260	196	12	210
607	414	929	2713	2522	4247	1027	2044	3464	1263	303	3522
48	66	59	27	32	52	62	97	110	54	9	111
30	33	53	168	187	278	97	142	195	107	31	206
22788	23132	30546	59946	74342	77972	23870	42833	71937	34745	1200	66598
900	633	839	580	423	578	538	877	1253	718	43	1305
51	3	5	11	17	13	10	10	6	18	0	13
47	23	29	5	6	3	7	23	27	20	1	25
815	319	264	687	480	458	718	501	552	689	26	552
15587	6475	7006	14024	9515	10074	12322	11745	14522	15217	483	11814
1332	484	771	117	63	78	428	448	597	508	19	570
733	240	280	18	8	7	262	233	238	448	6	444
9940	5931	5105	9750	7322	7252	8079	9527	12221	10084	362	9220
2799	1410	1515	2947	2694	2586	2063	2796	3774	3211	86	3007
10817	6393	5405	8487	7019	7349	8607	10539	13094	10457	847	10048
11007	6142	5570	8241	6910	7283	8300	10240	12590	10094	831	10287
948	166	533	417	314	453	313	348	449	443	34	837
1088	246	581	148	185	226	235	318	296	336	21	761
356	79	176	69	136	118	116	88	112	185	17	260
11	0	8	121	61	69	50	31	33	94	3	178
15	2	9	48	27	24	11	16	16	27	2	51
1031	772	856	1036	451	616	498	928	1212	552	39	938
15	5	7	34	20	22	12	13	12	21	0	20
12	0	4	1	0	1	4	3	7	0	0	6
669	372	461	935	676	784	599	740	1114	911	16	883
0	0	0	0	0	0	0	0	0	0	0	0
10036	3646	4016	20925	13420	14711	8329	9349	12632	12291	982	10258
127	99	122	190	208	228	165	207	330	229	59	264
0	0	0	0	1	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	1	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	1	0
0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
6	4	2	0	0	0	5	6	8	3	0	0
0	0	1	0	0	0	0	0	0	1	0	0
1	0	0	0	0	0	1	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	1	0	2
0	0	0	0	0	0	0	1	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0
0	0	0	1	1	1	2	0	0	1	11	0
0	0	0	0	0	0	0	0	0	0	0	0
685	300	354	1176	1203	994	907	1109	1147	878	28	867
0	0	0	0	0	0	0	0	1	0	2	0
0	0	0	0	0	0	0	0	0	0	4	0
0	1	0	0	0	0	0	0	0	0	0	1
0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	1	0	3	1	1	2	3	17	0
650	213	538	12942	7651	9114	1418	2403	3834	3739	165	3844
0	0	0	0	0	0	0	0	1	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	1	0	0	0
0	2	0	0	0	0	2	0	1	0	16	1
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
179	73	179	143	89	124	311	199	385	201	448	257
4542	2567	2245	3824	3023	2539	3898	3723	4681	5628	102	3444
831	103	134	965	448	494	729	403	565	1170	29	450
139	23	43	12	14	13	19	25	42	30	0	52
1874	607	1969	578	1347	1418	525	1703	2558	1258	100	2390
328	73	138	123	100	90	107	157	229	217	3	155
5106	3920	3462	5081	3577	3111	7203	5394	7610	8487	1230	5392
6806	3207	3365	4642	3900	3783	5398	4733	6662	7418	216	5367
9630	4193	5895	10829	9125	8629	8501	9877	9986	9264	1063	14415
309	294	456	207	239	229	178	239	613	229	21	486
73	55	125	87	49	73	52	67	183	60	6	129
247	249	1051	311	304	309	215	133	255	218	47	232
6592	2890	3817	5490	4056	4546	4537	4756	6657	6512	199	6242
14713	5429	4687	6717	5836	4475	14897	8321	9540	18250	450	7479
10769	5709	4446	5045	3931	3336	9806	6670	8064	12186	1648	6382
135	99	84	103	220	165	167	238	285	240	191	200
1791	932	960	1944	1449	1348	1591	1436	1858	2271	63	1546
5379	2225	3078	5966	4473	5355	3759	4649	6004	4600	1029	7039
76	57	56	55	270	166	16	36	45	27	11	37
3208	1646	1347	2812	2187	1831	2201	2331	2519	3208	66	2147
8774	3951	3001	4086	3212	2641	5237	4766	5273	6437	175	4375
12465	7274	6473	7886	7195	6111	7878	9815	11586	10050	401	9593
3098	955	976	2273	1163	1093	2203	1463	1756	2777	60	1459
4314	1894	2181	2802	2138	2354	3189	2849	4054	4313	94	3227
550	147	355	1532	1234	1344	664	764	1087	1053	34	1223
6262	2842	3617	5828	4837	4746	4931	5240	7305	6900	391	6825
4	3	6	3	10	12	7	5	3	7	0	10
5469	1705	6031	4666	7954	6210	3083	6402	7859	4824	851	15758
436	340	305	669	400	431	511	548	775	472	31	454
7	2	10	147	437	407	10	10	15	34	12	35
5	3	11	0	2	2	0	2	2	1	0	4
2672	1329	1651	2563	2522	3083	2370	3066	4301	3270	146	3066
932	439	301	737	521	512	628	605	649	869	23	568
1152	1274	995	2664	2442	2850	2078	3613	4435	1639	525	2361
22	3	60	60	25	20	6	31	28	4	0	100
1	1	0	0	1	1	0	2	0	0	0	2
20	1	52	37	31	31	18	25	39	4	1	70
7	4	14	19	16	12	8	11	24	11	0	19
7	4	7	8	5	19	1	7	12	6	0	7
0	4	2	3	1	2	1	0	5	2	1	2
2	5	0	5	3	5	5	2	5	3	0	4
849	1451	2471	1074	2567	3732	1714	3710	6778	1839	213	5112
44708	36945	30732	30153	29149	30138	33102	44480	59566	41037	1368	42851
831	197	387	318	217	293	312	373	643	519	16	801
33616	15648	19511	25383	22267	25281	21281	23642	35504	30970	627	30244
2790	4050	4242	3756	4680	5325	4109	6942	10565	4621	672	7362
26974	16637	30214	27275	19263	29589	22357	26150	50915	28977	855	41720
4031	2977	2825	3974	4270	4610	4309	5483	7360	5103	186	5285
4530	1788	1717	3424	2548	2211	4062	3006	3823	5151	158	2934
1016	593	511	844	563	722	813	966	1228	653	36	763
3661	2398	2884	3875	3164	3370	3062	3407	5487	4341	96	4382
1883	542	707	1103	663	787	1078	731	1120	1605	19	1105
649	234	287	109	195	232	302	368	657	513	15	405
5270	2628	2841	4158	3147	3549	4253	4548	6576	5113	337	4714
0	0	0	0	0	1	0	0	1	0	1	0
448	295	217	685	315	358	471	363	426	509	18	351
1095	372	698	1218	894	972	1270	956	1394	939	48	1366
4	7	3	6	7	6	12	8	9	7	0	6
12	15	7	24	17	26	12	10	26	13	3	12
5142	2178	1911	3482	2080	1817	3938	2801	3451	5530	108	2774
4295	1714	1745	2393	1602	1496	2717	2246	2624	3574	93	2312
513	313	354	211	193	196	260	248	450	391	9	422
3000	1390	1772	2862	2318	2381	2135	2663	3491	2885	88	3047
569	246	227	725	325	405	510	393	531	442	19	397
856	349	397	708	662	679	772	738	962	973	26	750
37	30	37	40	28	52	39	58	97	17	2	52
5921	3303	3650	4621	3259	3528	4565	4262	5974	6371	246	4770
4464	2167	2310	3607	2548	2742	3579	3155	4468	5256	126	3512
1	1	1	2	0	0	2	0	3	4	3	4
0	2	2	7	7	2	3	1	5	4	3	4
21	23	22	33	58	28	37	37	63	58	68	39
7	20	20	10	20	11	19	13	35	25	37	21
0	1	0	0	0	0	0	1	0	0	2	1
1	1	3	0	1	1	1	5	5	1	0	6
3	1	7	2	0	1	2	2	0	0	0	10
5	1	1	2	2	1	2	1	4	2	0	1
24	36	18	110	63	64	54	49	62	67	3	55
255	294	362	792	771	976	436	846	1269	535	58	918
8295	4497	2865	3579	2468	2089	5205	4033	4541	7176	106	3711
2306	1629	1699	2407	2097	2014	1796	2435	3354	2703	80	2492
3393	851	2675	211	200	293	530	868	1185	510	75	2698
181	233	231	586	582	705	335	673	931	318	71	564
43	23	44	25	32	27	21	30	42	26	8	51
2	0	4	3	1	1	0	1	0	2	1	5
0	0	1	1	1	0	0	0	0	0	1	0
3701	1185	1262	2048	1371	1507	2659	1991	2475	3597	107	2084
5892	3365	3800	4688	4279	5030	4514	5596	7731	6478	366	6327
98	64	143	259	273	344	99	170	233	131	14	261
25	3	6	5	0	4	14	8	5	50	4	21
3	0	2	0	0	0	0	0	0	0	0	0
29	4	16	0	1	1	4	0	1	6	4	3
1	1	0	0	0	0	1	0	1	0	3	0
12	7	4	0	1	0	4	8	7	10	4	11
3	2	3	0	0	0	0	1	3	4	0	1
34	22	38	4	4	6	15	17	21	30	2	17
2	0	4	0	0	0	0	0	0	1	1	1
702	364	318	5169	4665	3747	2965	3016	3966	5383	84	3249
1000	577	594	186	151	153	519	570	664	681	64	539
888	563	733	11	3	3	267	385	578	2770	69	2473
14	8	2	16	15	7	7	7	11	28	3	18
57	38	37	41	38	44	29	48	53	65	1	34
9	2	6	1	0	0	3	1	2	3	11	5
8	2	1	5	3	0	6	2	2	8	3	1
1	1	1	0	0	0	1	0	3	1	2	2
14	13	11	278	217	190	115	117	139	213	5	114
1	0	0	0	0	0	0	1	1	0	2	0
4	0	3	1	0	0	0	0	2	1	10	1
14	9	13	252	217	165	118	108	127	215	9	121
0	0	0	0	0	0	0	0	0	0	2	0
0	0	0	1	0	0	0	0	1	0	0	0
5263	2340	2743	3317	2512	3158	4278	3985	5851	5855	166	4644
17	17	14	1	1	2	9	11	23	9	3	9
2966	912	875	3318	1494	1507	2452	1341	1783	3560	68	1522
195	155	186	161	110	135	191	199	320	306	15	295
9047	7209	11766	8467	7119	11229	6591	9886	18005	9467	379	16605
123	64	51	77	56	60	91	64	92	102	5	73
1224	843	966	1306	1064	1144	835	1185	1704	1090	37	1481
38493	23801	24908	29483	29593	28787	31931	35470	55792	44223	1011	39818
3833	1551	1475	3138	2077	1961	3130	2400	3039	4255	154	2601
514	447	848	942	988	1194	528	860	1252	643	68	1208
226	452	492	453	938	898	350	933	1437	318	70	906
2104	1141	2049	1603	1644	1609	1373	2127	2583	1417	124	2693
16	10	17	12	11	14	5	20	26	9	1	30
3808	2063	2360	4645	3053	3524	3578	3811	5454	2902	134	4078
8280	4565	4356	6184	4816	4709	6813	6649	9267	9388	237	6840
71	212	256	88	242	343	83	429	723	68	15	589
11	4	8	0	1	2	6	3	6	5	0	6
41591	19732	15229	35988	32990	26462	47102	36148	43726	64147	1333	32828
3	4	4	1	1	2	1	2	4	4	0	9
59	61	66	114	86	94	68	40	87	96	6	79
16	10	13	44	63	97	21	47	57	25	9	55
633	135	231	637	696	677	275	487	645	413	56	828
53	93	96	124	151	185	98	223	326	78	9	152
6	4	7	0	0	1	0	4	3	1	0	1
2505	728	751	3581	2862	2768	4138	2720	3492	4649	192	2702
918	247	282	1057	788	793	1295	774	1126	1422	43	872
1193	704	1062	1654	1363	1541	1218	1357	2370	1574	115	1696
2639	897	2342	9920	6049	9274	3812	4469	7092	2820	362	7485
2327	2669	3274	1696	1978	2048	2344	3701	5337	1671	321	3860
10	2	5	3	2	1	9	6	5	4	0	3
469	453	662	1148	1153	1301	719	1191	1902	572	36	1567
6	14	24	7	2	1	13	14	10	5	0	6
13	18	21	0	3	5	12	35	59	6	2	30
10	1	6	1	2	0	4	2	4	4	0	6
0	0	0	2	2	0	1	0	2	0	0	0
29	7	23	30	15	13	2	11	12	8	0	17
3838	1142	1948	3592	2428	2452	1620	2440	2493	2843	141	5039
125	77	128	502	291	392	157	205	384	246	16	439
10	5	15	1	7	4	5	6	12	23	0	8
5	3	5	0	0	0	0	1	2	1	1	3
621	72	250	6	106	36	6	3	4	34	11	8
264	55	137	14	18	13	11	8	3	21	8	21
39	3	11	6	5	8	2	1	1	6	3	3
11	2	11	54	29	41	14	14	26	30	1	20
21	4	21	32	15	34	17	14	31	22	1	27
7	2	6	6	5	6	4	5	11	8	0	6
2	1	1	2	0	5	3	2	1	2	0	8
0	0	1	1	0	2	1	0	0	0	0	0
2	0	0	0	0	0	0	0	0	0	0	0
3	0	1	2	4	1	0	0	0	0	0	1
2	2	4	2	6	8	1	2	4	8	0	4
69	11	45	16	9	10	5	12	11	6	5	15
54	41	57	263	203	143	96	132	155	141	3	117
539	190	686	1401	747	1300	526	938	1390	522	54	2104
0	0	0	1	0	3	0	0	0	0	3	1
16	14	16	16	12	23	14	4	10	24	1	11
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	1	0	3	0	0	0	1	0	0
0	1	0	5	2	0	2	2	3	1	0	1
972	190	349	368	445	453	305	355	499	397	55	509
86	32	34	38	21	25	31	30	44	32	3	45
21	3	9	13	8	16	13	7	14	15	1	27
7165	3481	3328	5189	3755	3695	5207	4371	6094	7544	125	4873
8113	5299	7777	6617	5436	6871	7355	7404	12750	8221	237	11161
4655	2535	1629	1870	2338	1637	2926	2504	2494	3575	107	2376
26444	13217	12455	14536	13444	12623	16007	15613	20373	22094	300	16482
7031	5088	4836	7319	7464	6722	9329	10036	13269	10687	616	9078
10	5	12	23	4	8	30	6	16	23	0	9
287	415	376	369	616	398	248	354	420	361	9	293
513	364	627	135	411	338	166	546	666	273	26	724
6787	3989	3722	4423	3367	3473	6475	5751	8102	7338	273	5282
194	132	175	354	225	379	212	258	467	176	13	272
0	0	0	0	0	0	0	0	0	0	0	0
2204	971	980	1398	930	1031	1758	1211	1942	2396	52	1326
2133	1461	1344	2095	1757	1560	1736	2008	2600	2545	38	2099
2058	1746	1822	2581	2186	2375	2142	3092	4290	2696	165	3100
1680	1368	1508	1855	1882	2020	1623	2353	3524	2215	122	2553
1438	1164	1257	1473	1603	1563	1313	1752	2738	1854	78	1978
2917	1133	777	1876	1203	1001	2280	1414	1577	2871	48	1221
3778	1789	2073	3520	2495	2465	3083	2757	4099	4463	76	3265
6641	5626	5546	12815	12445	13070	7661	12220	16035	9803	232	11988
11890	2871	2912	5774	2904	3141	7878	4473	5469	10245	178	4968
2192	798	803	1637	923	1065	1385	1175	1422	1615	58	1347
4817	3911	4117	4307	5273	5909	4923	7548	10220	6065	430	7358
122	42	77	93	57	64	53	79	129	130	6	115
69	42	50	22	14	35	87	31	44	52	1	48
40	22	36	6	2	2	41	21	25	24	0	21
2962	1552	2243	1097	926	1738	2207	1848	3738	2387	46	2409
17858	5760	6642	11677	8898	9252	12098	9632	13253	15100	470	12554
2975	1347	1027	1957	1501	1126	2006	1641	1889	2919	44	1494
10855	5053	5524	5028	4617	5484	6625	7363	9947	8508	345	7718
1541	497	661	1462	688	730	1002	795	1058	1458	38	1090
3037	1480	1653	1933	1383	1490	2148	1853	2751	2767	73	2189
1585	623	601	566	367	432	842	702	1033	1104	51	767
4047	2035	2042	3445	2932	2804	4256	3694	4737	4904	156	3559
9268	5442	7583	8623	7504	9297	6897	9093	14791	9895	251	12497
0	0	0	0	0	0	0	0	2	0	0	0
2488	1295	1116	1939	1803	1206	1732	1978	1933	2356	35	1647
216	209	250	266	315	415	206	386	668	246	24	409
5389	3593	3803	3615	4077	4725	5720	6089	8921	7388	292	6302
478	160	120	375	214	245	314	215	333	456	5	242
100	43	63	19	9	4	36	19	44	94	5	38
1	0	3	8	0	6	3	6	1	1	3	6
2	0	1	8	6	7	0	4	4	1	2	8
1128	839	1097	3772	4144	5575	917	2426	4023	1576	67	3419
860	760	970	810	996	1282	807	1628	2276	862	154	1585
2049	958	1313	287	243	243	892	829	1275	1266	24	1062
12348	6487	6027	4577	4905	3223	7677	7343	8811	10880	240	6546
25394	13110	14635	19976	14796	16777	18795	20596	29348	26333	639	23283
3283	1374	1423	2741	1493	1558	2664	2066	2704	3482	58	2201
4575	2637	2310	5858	4321	4618	4736	5547	6666	5998	360	4845
8622	5412	4677	8303	6792	6177	6630	7617	9776	9052	262	8434
2636	659	961	2594	1695	1781	2053	1630	2269	3037	56	2269
3586	1313	1402	2049	1445	1373	1790	1680	1948	2377	48	1979
226	68	76	301	129	133	145	137	169	175	3	150
1640	737	746	906	649	685	887	914	1181	1180	19	1010
174	101	86	230	137	147	149	193	213	135	8	151
453	280	352	458	361	447	333	450	729	333	30	552
2711	1332	1262	2804	1990	2000	3108	2439	3251	3802	192	2571
2983	1162	1518	1863	1263	1687	1961	1781	2757	2850	46	2203
2768	1001	1777	3777	3280	3911	1998	3128	4142	2115	130	3844
81	25	56	136	79	139	30	51	64	77	3	121
113	17	63	125	87	123	28	38	51	43	8	73
664	327	546	2048	3590	4336	845	1408	2115	342	52	1228
2244	1021	2395	3051	2955	2796	1182	2537	3116	2162	73	4354
271	280	261	281	267	263	218	456	537	358	7	509
268	67	108	94	69	69	69	94	108	130	7	246
5066	2042	1590	2372	1723	1188	3821	2725	2864	4852	113	1958
8813	5326	10274	6556	7796	8391	7518	8307	11933	10207	512	10305
2329	1532	6527	1783	2879	3520	1860	1709	3073	2270	321	3827
2533	891	666	1425	818	809	1570	1057	1351	2094	35	1132
32173	15501	29597	50123	38049	47232	19824	30660	48070	27004	2648	47446
0	0	0	0	0	0	0	0	0	0	0	0
4573	2256	3732	1469	1880	1468	1427	1805	2747	3028	99	2701
127	90	136	24	48	58	68	88	105	83	6	66
371	343	1682	366	721	764	422	219	754	430	99	579
0	0	0	0	0	0	0	0	0	0	0	0
4427	1736	2911	3753	2638	3688	2650	3053	4846	2568	221	4870
2046	472	965	805	765	880	982	995	1316	956	120	1654
1272	612	891	751	645	626	740	881	1019	773	68	988
62	23	21	1	0	1	22	20	15	36	1	29
1157	535	917	1143	1113	1199	764	1221	1700	791	70	1540
9	6	1	0	0	0	3	3	13	10	3	12
125	70	150	108	96	101	101	154	246	95	7	215
163	35	88	3904	7	421	1018	84	288	25	4	698
4639	2969	4936	20119	17594	23361	4386	9856	16918	7119	912	15089
1	1	0	1	0	0	0	0	0	1	1	0
14	5	1	0	0	0	1	5	1	1	0	1
13	5	1	0	0	0	1	5	1	1	0	1
30	5	20	0	0	0	10	5	21	6	0	22
0	0	0	0	0	0	0	0	0	0	0	1
1696	590	1231	5820	4688	4896	1988	2397	3987	1824	113	3595
7	14	18	78	40	62	85	22	64	484	11	59
1052	360	633	898	726	775	399	554	742	811	94	1151
54	16	36	46	24	33	24	34	26	40	7	45
65	15	69	49	18	48	23	23	38	23	4	47
1	2	5	6	5	2	5	2	7	3	0	3
520	93	281	2071	680	950	542	439	688	625	25	757
925	163	421	3709	1445	1793	832	711	1037	1018	37	1434
830	664	636	261	305	289	300	459	679	504	17	595
193	110	283	1057	524	677	166	455	601	184	35	810
